avg_word_length,sentence_length_words,type_token_ratio,causal_marker_ratio,contrast_marker_ratio,named_entity_density,sent_id,para_id,sent_idx,sent_text,start_char,end_char,rst_relation,rst_nuclearity,rst_tree_depth,span_importance_score,sentence_position_ratio,named_entity_count,prev_next_cohesion_score,paragraph_discourse_continuity_score,cue_word_flags,content_word_density,sentence_length_tokens,lexical_density,syntactic_complexity_score,readability_score,discourse_marker_features,pronoun_usage_features,temporal_marker_features,pos_ratio_NN,pos_ratio_NNP,pos_ratio_NNS,pos_ratio_VB,pos_ratio_VBD,pos_ratio_VBG,pos_ratio_VBN,pos_ratio_VBP,pos_ratio_VBZ,pos_ratio_JJ,pos_ratio_RB,punctuation_pattern_comma_count,punctuation_pattern_semicolon_count,concreteness_noun_count,concreteness_total,prev_sent_label,concreteness_ratio,surprisal_sentence_total,surprisal_sentence_per_token,surprisal_word_mean,surprisal_word_max,surprisal_word_std,prev_sent_text,next_sent_text,full_text,hybrid_prob,hybrid_salient
5.642857142857143,14,1.0,0.0,0.0,0.0714285714285714,squad_v2_56d61c4e1c85041400946f1d_s0,squad_v2_56d61c4e1c85041400946f1d,0,The Internet was extensively used for passing information to aid rescue and recovery efforts.,0,93,Purpose,NS,4.0,0.75,0.0,0.6931471805599453,0.15625,1.0,missing,0.6428571428571429,2.70805020110221,0.6428571428571429,1,22.410000000000025,,,,0.2666666666666666,0.0666666666666666,0.0666666666666666,0.0,0.0666666666666666,0.0666666666666666,0.0666666666666666,0.0,0.0,0.0,0.0666666666666666,0,0,6,15,missing,0.4,101.44563313719408,6.763042209146272,7.18559133392299,2.7663811897412844,4.650454479217023,,"For example, the official news agency Xinhua set up an online rescue request center in order to find the blind spots of disaster recovery."," [SEP] The Internet was extensively used for passing information to aid rescue and recovery efforts. [SEP] For example, the official news agency Xinhua set up an online rescue request center in order to find the blind spots of disaster recovery.",0.4402279555797577,0
4.708333333333333,24,0.9583333333333334,0.0,0.0,0.0416666666666666,squad_v2_56d61c4e1c85041400946f1d_s1,squad_v2_56d61c4e1c85041400946f1d,1,"For example, the official news agency Xinhua set up an online rescue request center in order to find the blind spots of disaster recovery.",94,232,Purpose,NS,5.0,0.75,0.2,0.6931471805599453,0.1291454081632653,0.5,missing,0.7083333333333334,3.2188758248682006,0.7083333333333334,1,43.78346153846158,,,,0.3846153846153846,0.0384615384615384,0.0384615384615384,0.0384615384615384,0.0384615384615384,0.0,,0.0,0.0,0.0769230769230769,0.0,1,0,12,26,0.0,0.4615384615384615,144.80163680238397,5.36302358527348,6.130635559872663,2.7947876674219163,3.902879720834708,The Internet was extensively used for passing information to aid rescue and recovery efforts.,"After knowing that rescue helicopters had trouble landing into the epicenter area in Wenchuan, a student proposed a landing spot online and it was chosen as the first touchdown place for the helicopters[not in citation given].","The Internet was extensively used for passing information to aid rescue and recovery efforts. [SEP] For example, the official news agency Xinhua set up an online rescue request center in order to find the blind spots of disaster recovery. [SEP] After knowing that rescue helicopters had trouble landing into the epicenter area in Wenchuan, a student proposed a landing spot online and it was chosen as the first touchdown place for the helicopters[not in citation given].",0.5195924639701843,1
5.054054054054054,37,0.8378378378378378,0.027027027027027,0.0,0.027027027027027,squad_v2_56d61c4e1c85041400946f1d_s2,squad_v2_56d61c4e1c85041400946f1d,2,"After knowing that rescue helicopters had trouble landing into the epicenter area in Wenchuan, a student proposed a landing spot online and it was chosen as the first touchdown place for the helicopters[not in citation given].",233,459,Contrast,NS,8.0,0.75,0.4,0.6931471805599453,0.073747680890538,0.0,first,0.6756756756756757,3.6375861597263857,0.6756756756756757,2,29.03463414634149,first,it,after|now,0.2195121951219512,0.048780487804878,0.048780487804878,0.0,0.073170731707317,0.048780487804878,0.048780487804878,0.024390243902439,0.0,0.073170731707317,0.024390243902439,1,0,13,41,0.0,0.3170731707317073,289.5161849286715,6.73293453322492,7.858076696070078,3.0482481737853724,4.841798119473392,"For example, the official news agency Xinhua set up an online rescue request center in order to find the blind spots of disaster recovery.",Volunteers also set up several websites to help store contact information for victims and evacuees.,"For example, the official news agency Xinhua set up an online rescue request center in order to find the blind spots of disaster recovery. [SEP] After knowing that rescue helicopters had trouble landing into the epicenter area in Wenchuan, a student proposed a landing spot online and it was chosen as the first touchdown place for the helicopters[not in citation given]. [SEP] Volunteers also set up several websites to help store contact information for victims and evacuees.",0.4848836362361908,0
5.6,15,1.0,0.0,0.0,0.0,squad_v2_56d61c4e1c85041400946f1d_s3,squad_v2_56d61c4e1c85041400946f1d,3,Volunteers also set up several websites to help store contact information for victims and evacuees.,460,559,Purpose,NS,6.0,0.75,0.6,0.0,0.0383522727272727,0.0,missing,0.8,2.772588722239781,0.8,1,31.97,,,,0.0625,0.0,0.25,0.125,0.0,0.0,,0.0625,0.0,0.125,0.0625,0,0,5,16,0.0,0.3125,102.044209637816,5.669122757656445,6.727176027213015,2.8078339480104684,5.092913596121656,"After knowing that rescue helicopters had trouble landing into the epicenter area in Wenchuan, a student proposed a landing spot online and it was chosen as the first touchdown place for the helicopters[not in citation given].","On May 31, a rescue helicopter carrying earthquake survivors and crew members crashed in fog and turbulence in Wenchuan county.","After knowing that rescue helicopters had trouble landing into the epicenter area in Wenchuan, a student proposed a landing spot online and it was chosen as the first touchdown place for the helicopters[not in citation given]. [SEP] Volunteers also set up several websites to help store contact information for victims and evacuees. [SEP] On May 31, a rescue helicopter carrying earthquake survivors and crew members crashed in fog and turbulence in Wenchuan county.",0.31074294447898865,0
5.473684210526316,19,0.8947368421052632,0.0,0.0,0.1052631578947368,squad_v2_56d61c4e1c85041400946f1d_s4,squad_v2_56d61c4e1c85041400946f1d,4,"On May 31, a rescue helicopter carrying earthquake survivors and crew members crashed in fog and turbulence in Wenchuan county.",560,687,Elaboration,NS,6.0,0.75,0.8,1.0986122886681098,0.015625,0.5,missing,0.7,3.044522437723423,0.7,3,49.91409090909093,,,,0.2727272727272727,0.0909090909090909,0.0909090909090909,0.0,0.0454545454545454,0.0454545454545454,0.0454545454545454,0.0,0.0,0.0,0.0,1,0,10,22,1.0,0.4545454545454545,146.2070432868285,6.091960136951188,7.341186321761216,3.174907051397517,4.920536442167542,Volunteers also set up several websites to help store contact information for victims and evacuees.,No-one survived.,"Volunteers also set up several websites to help store contact information for victims and evacuees. [SEP] On May 31, a rescue helicopter carrying earthquake survivors and crew members crashed in fog and turbulence in Wenchuan county. [SEP] No-one survived.",0.5479320883750916,1
8.0,1,1.0,0.0,0.0,0.0,squad_v2_56d61c4e1c85041400946f1d_s5,squad_v2_56d61c4e1c85041400946f1d,5,No-one survived.,688,704,Elaboration,NS,4.0,0.75,1.0,0.0,0.0,1.0,missing,1.0,1.0986122886681098,1.0,0,34.59000000000003,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0,0,0,3,0.0,0.0,22.47665040445823,4.495330080891646,10.52863609476856,2.744205867807755,4.023622383013974,"On May 31, a rescue helicopter carrying earthquake survivors and crew members crashed in fog and turbulence in Wenchuan county.",,"On May 31, a rescue helicopter carrying earthquake survivors and crew members crashed in fog and turbulence in Wenchuan county. [SEP] No-one survived. [SEP] ",0.2858942449092865,0
5.5,24,0.875,0.0,0.0,0.3333333333333333,squad_v2_56de98ddcffd8e1900b4ba1e_s0,squad_v2_56de98ddcffd8e1900b4ba1e,0,"Schwarzenegger announced his candidacy in the 2003 California recall election for Governor of California on the August 6, 2003 episode of The Tonight Show with Jay Leno.",0,169,Elaboration,NS,2.0,0.75,0.0,2.302585092994046,0.1162790697674418,0.0,missing,0.6666666666666666,3.332204510175204,0.6666666666666666,1,34.45517241379312,,,,0.1724137931034483,0.2758620689655172,0.0,0.0,0.0344827586206896,0.0,,0.0,0.0,0.0,0.0,1,0,13,29,missing,0.4482758620689655,133.07932662770608,4.435977554256869,5.26230912090471,3.2469711102568803,5.271273457192523,,"Schwarzenegger had the most name recognition in a crowded field of candidates, but he had never held public office and his political views were unknown to most Californians."," [SEP] Schwarzenegger announced his candidacy in the 2003 California recall election for Governor of California on the August 6, 2003 episode of The Tonight Show with Jay Leno. [SEP] Schwarzenegger had the most name recognition in a crowded field of candidates, but he had never held public office and his political views were unknown to most Californians.",0.4748179316520691,1
5.142857142857143,28,0.9285714285714286,0.0,0.0357142857142857,0.0357142857142857,squad_v2_56de98ddcffd8e1900b4ba1e_s1,squad_v2_56de98ddcffd8e1900b4ba1e,1,"Schwarzenegger had the most name recognition in a crowded field of candidates, but he had never held public office and his political views were unknown to most Californians.",170,343,Joint,NN,5.0,1.0,0.3333333333333333,0.6931471805599453,0.1217758985200845,0.0,missing,0.7142857142857143,3.367295829986474,0.7142857142857143,3,32.565000000000026,,he,now,0.1,0.0333333333333333,0.0666666666666666,0.0,0.1,0.0,0.0333333333333333,0.0,0.0,0.1666666666666666,0.0333333333333333,1,0,7,30,0.0,0.2333333333333333,110.54718106843728,3.5660380989818474,3.990307380578389,2.4058639273437517,2.660945748446072,"Schwarzenegger announced his candidacy in the 2003 California recall election for Governor of California on the August 6, 2003 episode of The Tonight Show with Jay Leno.","His candidacy immediately became national and international news, with media outlets dubbing him the ""Governator"" (referring to The Terminator movies, see above) and ""The Running Man"" (the name of another one of his films), and calling the recall election ""Total Recall"" (yet another movie starring Schwarzenegger).","Schwarzenegger announced his candidacy in the 2003 California recall election for Governor of California on the August 6, 2003 episode of The Tonight Show with Jay Leno. [SEP] Schwarzenegger had the most name recognition in a crowded field of candidates, but he had never held public office and his political views were unknown to most Californians. [SEP] His candidacy immediately became national and international news, with media outlets dubbing him the ""Governator"" (referring to The Terminator movies, see above) and ""The Running Man"" (the name of another one of his films), and calling the recall election ""Total Recall"" (yet another movie starring Schwarzenegger).",0.34728193283081055,0
5.521739130434782,46,0.8478260869565217,0.0,0.0217391304347826,0.1304347826086956,squad_v2_56de98ddcffd8e1900b4ba1e_s2,squad_v2_56de98ddcffd8e1900b4ba1e,2,"His candidacy immediately became national and international news, with media outlets dubbing him the ""Governator"" (referring to The Terminator movies, see above) and ""The Running Man"" (the name of another one of his films), and calling the recall election ""Total Recall"" (yet another movie starring Schwarzenegger).",344,659,Elaboration,NS,9.0,0.75,0.6666666666666666,2.302585092994046,0.1224598930481283,0.0,missing,0.7391304347826086,3.8501476017100584,0.7391304347826086,6,17.005000000000038,,him,,0.1290322580645161,0.064516129032258,0.064516129032258,0.0,0.0161290322580645,0.064516129032258,,0.0161290322580645,0.0,0.0483870967741935,0.032258064516129,3,0,16,62,0.0,0.2580645161290322,303.6598349479566,4.744684921061822,7.111500059136633,2.983804201427546,5.036845955415461,"Schwarzenegger had the most name recognition in a crowded field of candidates, but he had never held public office and his political views were unknown to most Californians.","Schwarzenegger declined to participate in several debates with other recall replacement candidates, and appeared in only one debate on September 24, 2003.","Schwarzenegger had the most name recognition in a crowded field of candidates, but he had never held public office and his political views were unknown to most Californians. [SEP] His candidacy immediately became national and international news, with media outlets dubbing him the ""Governator"" (referring to The Terminator movies, see above) and ""The Running Man"" (the name of another one of his films), and calling the recall election ""Total Recall"" (yet another movie starring Schwarzenegger). [SEP] Schwarzenegger declined to participate in several debates with other recall replacement candidates, and appeared in only one debate on September 24, 2003.",0.566997230052948,1
6.2,20,0.95,0.0,0.0,0.05,squad_v2_56de98ddcffd8e1900b4ba1e_s3,squad_v2_56de98ddcffd8e1900b4ba1e,3,"Schwarzenegger declined to participate in several debates with other recall replacement candidates, and appeared in only one debate on September 24, 2003.",660,814,Joint,NN,5.0,1.0,1.0,0.6931471805599453,0.1176470588235294,0.0,missing,0.7272727272727273,3.1354942159291497,0.7272727272727273,3,15.644000000000034,,,,0.12,0.04,0.08,0.04,0.08,0.0,,0.0,0.0,0.12,0.04,2,0,6,25,1.0,0.24,122.40214086985767,4.896085634794307,5.810118704048887,2.9514120385155542,4.771572832536156,"His candidacy immediately became national and international news, with media outlets dubbing him the ""Governator"" (referring to The Terminator movies, see above) and ""The Running Man"" (the name of another one of his films), and calling the recall election ""Total Recall"" (yet another movie starring Schwarzenegger).",,"His candidacy immediately became national and international news, with media outlets dubbing him the ""Governator"" (referring to The Terminator movies, see above) and ""The Running Man"" (the name of another one of his films), and calling the recall election ""Total Recall"" (yet another movie starring Schwarzenegger). [SEP] Schwarzenegger declined to participate in several debates with other recall replacement candidates, and appeared in only one debate on September 24, 2003. [SEP] ",0.45395398139953613,0
